,name,cover,source,url,favorited,artist,songfile,Size (MB)
877,Take Me Back To Shinjuku,https://i1.sndcdn.com/artworks-EWPg79C0N0OpPunA-OlwIMw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/take-me-back-to-shinjuku.mp3?raw=true,https://soundcloud.com/groovy-godzilla/take-me-back-to-shinjuku,False,Groovy Godzilla,trains.mp3,2.29
878,Nite,https://i1.sndcdn.com/artworks-dI6MGAujKxThuLNu-3enRFw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/nite.mp3?raw=true,https://soundcloud.com/saury315/nite,False,Saury315,trappin-in-honolulu-5.mp3,18.81
880,Mmmhmm,https://i1.sndcdn.com/artworks-zuboBvAiwRpklykd-KJAYMA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mmmhmm.mp3?raw=true,https://soundcloud.com/ohnowearefucked/mmmhmm,False,Ohnowearefucked,travis-domain-instrumental.mp3,2.05
881,Pink Hapless Your Name,https://i1.sndcdn.com/artworks-3a98QvXvAihQaQML-tRTmyA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pink-hapless-your-name.mp3?raw=true,https://soundcloud.com/anime_vibes/pink-hapless-your-name,False,Anime_Vibes,tri-paloski.mp3,1.6
882,Omniboi Twinkle Brown Sugar,https://i1.sndcdn.com/artworks-000200079535-melocr-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/omniboi-twinkle-brown-sugar.mp3?raw=true,https://soundcloud.com/rorateam/omniboi-twinkle-brown-sugar,False,Rorateam,trifect-synthion-promenade.mp3,3.79
883,Megumin Konosuba Ed Miraie Remix,https://i1.sndcdn.com/artworks-000555456939-12bec8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/megumin-konosuba-ed-miraie-remix.mp3?raw=true,https://soundcloud.com/semimarii/megumin-konosuba-ed-miraie-remix,False,Semimarii,trip-to-chinatown-with-mogg-1.mp3,2.36
884,Sleep It Off Leon Chang,https://i1.sndcdn.com/artworks-gs61uhJ369DtaS4u-0Szrwg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sleep-it-off-leon-chang.mp3?raw=true,https://soundcloud.com/roach-315369320/sleep-it-off-leon-chang,False,Roach 315369320,triple-six.mp3,1.65
885,Gone Villain,https://i1.sndcdn.com/artworks-000287798693-eg81pb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gone-villain.mp3?raw=true,https://soundcloud.com/noshow-o_o/gone-villain,False,Noshow O_O,tropical-night.mp3,3.85
886,Bedtime Stories,https://i1.sndcdn.com/artworks-000221359771-zzzko0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bedtime-stories.mp3?raw=true,https://soundcloud.com/nyonofficial/bedtime-stories,False,Nyonofficial,tropical-sprite.mp3,1.47
887,Everest,https://i1.sndcdn.com/artworks-Ip5GeqyRrezMRYOY-5bQUjA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/everest.mp3?raw=true,https://soundcloud.com/imkotori/everest,False,Imkotori,trouble.mp3,3.25
888,Saturn Your Sword,https://i1.sndcdn.com/artworks-S5tBQiFph83rxk0i-UuQypg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/saturn-your-sword.mp3?raw=true,https://soundcloud.com/saturn_isfunk/saturn-your-sword,False,Saturn_Isfunk,tsundere-twintails-underwater-1.mp3,2.55
889,Kirby,https://i1.sndcdn.com/artworks-000246318319-ia37sh-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kirby.mp3?raw=true,https://soundcloud.com/gu_kun/kirby,False,Gu_Kun,tutenstein.mp3,2.53
890,Childish,https://i1.sndcdn.com/artworks-000133913570-heou9r-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/childish.mp3?raw=true,https://soundcloud.com/unknownfornow/childish,False,Unknownfornow,tuyu-hide-and-seek-by-myself.mp3,2.96
891,Good Morning Just Kiddin Remix,https://i1.sndcdn.com/artworks-000349564353-cwq8uu-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/good-morning-just-kiddin-remix.mp3?raw=true,https://soundcloud.com/maxfrostmusic/good-morning-just-kiddin-remix,False,Maxfrostmusic,twos-2.mp3,2.09
892,Magnolia Flip Prodbceinstein,https://i1.sndcdn.com/artworks-000313062282-h6s9yz-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/magnolia-flip-prodbceinstein.mp3?raw=true,https://soundcloud.com/b-c-einstein/magnolia-flip-prodbceinstein,False,B C Einstein,uh-lala-monsieur-francais.mp3,3.82
893,Kl2Iahkmoobc,https://i1.sndcdn.com/artworks-fdsPXZ0iXrncyoly-ERgR0A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kl2iahkmoobc.mp3?raw=true,https://soundcloud.com/user-836522875/kl2iahkmoobc,False,User 836522875,uknowme-bootleg-v6.mp3,1.97
894,Koven Yes Fox Stevenson Remix,https://i1.sndcdn.com/artworks-dOlUaTfBya4uKNSi-48cRjA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/koven-yes-fox-stevenson-remix.mp3?raw=true,https://soundcloud.com/monstercat/koven-yes-fox-stevenson-remix,False,Monstercat,ultra-senpai-supreme.mp3,3.23
895,Christmas,https://i1.sndcdn.com/artworks-QJi1YmoySWJvW8yw-cXNAUw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/christmas.mp3?raw=true,https://soundcloud.com/user-304005133-494915018/christmas,False,User 304005133 494915018,um-can-we-communicate.mp3,2.79
896,Tsundere Twintails Underwater 1,https://i1.sndcdn.com/artworks-000514006677-esm6ie-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tsundere-twintails-underwater-1.mp3?raw=true,https://soundcloud.com/themoecafe/tsundere-twintails-underwater-1,False,Themoecafe,unfinished-business-2.mp3,13.11
897,Circles Dj Tony Remix,https://i1.sndcdn.com/artworks-000184610589-fqc5y0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/circles-dj-tony-remix.mp3?raw=true,https://soundcloud.com/tonyofficialza/circles-dj-tony-remix,False,Tonyofficialza,universe.mp3,3.04
898,Loveyou,https://i1.sndcdn.com/artworks-000129025868-6iy2h4-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/loveyou.mp3?raw=true,https://soundcloud.com/discandy/loveyou,False,Discandy,untitled-beats.mp3,1.72
899,Daft Punk Porter Robinson Sad Machine Something About Us Mashup,https://i1.sndcdn.com/artworks-000224698810-govxsu-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/daft-punk-porter-robinson-sad-machine-something-about-us-mashup.mp3?raw=true,https://soundcloud.com/sahjoji/daft-punk-porter-robinson-sad-machine-something-about-us-mashup,False,Sahjoji,urbanflyer2.mp3,4.31
900,Kuby Dazers Unkhala Esky Flip,https://i1.sndcdn.com/artworks-000189944392-dvzwlp-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kuby-dazers-unkhala-esky-flip.mp3?raw=true,https://soundcloud.com/eskysmind/kuby-dazers-unkhala-esky-flip,False,Eskysmind,vanguard.mp3,2.95
901,Quok Atariwave,https://i1.sndcdn.com/artworks-000259660988-iccv6i-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/quok-atariwave.mp3?raw=true,https://soundcloud.com/okarutomusic/quok-atariwave,False,Okarutomusic,vapor-rei.mp3,2.0
902,Sey Chans Waltz Season Finale 2020,https://i1.sndcdn.com/artworks-c7XvI4fMUQWDSHqz-rJ098A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sey-chans-waltz-season-finale-2020.mp3?raw=true,https://soundcloud.com/seycara-orchestral/sey-chans-waltz-season-finale-2020,False,Seycara Orchestral,very-best-one.mp3,2.38
903,Pretty Hard 1,https://i1.sndcdn.com/artworks-MEjKPKPdZ1tgqAez-qlcbbQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pretty-hard-1.mp3?raw=true,https://soundcloud.com/katebi/pretty-hard-1,False,Katebi,vibe-me-out.mp3,2.56
904,Ok But Do You Love Me Or,https://i1.sndcdn.com/artworks-zuboBvAiwRpklykd-KJAYMA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ok-but-do-you-love-me-or.mp3?raw=true,https://soundcloud.com/ohnowearefucked/ok-but-do-you-love-me-or,False,Ohnowearefucked,vibe-pt-3.mp3,1.93
905,Ill Keep Coming,https://i1.sndcdn.com/artworks-000083905696-lju69f-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ill-keep-coming.mp3?raw=true,https://soundcloud.com/lowroar/ill-keep-coming,False,Lowroar,vibe.mp3,1.28
906,Solstice,https://i1.sndcdn.com/artworks-000143432111-ug87gy-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/solstice.mp3?raw=true,https://soundcloud.com/maestrexmusic/solstice,False,Maestrexmusic,vicetone-nevada.mp3,3.18
907,Plastic Memories Again A Again,https://i1.sndcdn.com/artworks-000122155651-zsapsz-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/plastic-memories-again-a-again.mp3?raw=true,https://soundcloud.com/kyrex-2/plastic-memories-again-a-again,False,Kyrex 2,victory-fanfare.mp3,0.28
908,Aho Girl Ed Ending Full,https://i1.sndcdn.com/artworks-000425064474-u7dny1-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aho-girl-ed-ending-full.mp3?raw=true,https://soundcloud.com/karen_kujou/aho-girl-ed-ending-full,False,Karen_Kujou,virgins-club.mp3,1.69
910,Kiiish0T,https://i1.sndcdn.com/artworks-000181812438-z1tg2l-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kiiish0t.mp3?raw=true,https://soundcloud.com/joshpanii/kiiish0t,False,Joshpanii,virtual.mp3,4.82
911,Sambalamento,https://i1.sndcdn.com/artworks-000390358227-fnvzv6-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sambalamento.mp3?raw=true,https://soundcloud.com/tera-kora/sambalamento,False,Tera Kora,vo-lost-umbrella.mp3,3.09
912,Fiend Worldwide,https://i1.sndcdn.com/artworks-Y0syXXvuiHXLye4D-1p3Wbw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fiend-worldwide.mp3?raw=true,https://soundcloud.com/katebi/fiend-worldwide,False,Katebi,vqs1iy2s9tq7.mp3,1.86
913,M 9 Revision Magnification Of,https://i1.sndcdn.com/avatars-e0dxRuonWSemq9m1-zvoylw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/m-9-revision-magnification-of.mp3?raw=true,https://soundcloud.com/user-909844975/m-9-revision-magnification-of,False,User 909844975,vs-dj-subatomic-supernova.mp3,5.48
914,Summer High Mariode Remix,https://i1.sndcdn.com/artworks-000406390113-p31cff-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/summer-high-mariode-remix.mp3?raw=true,https://soundcloud.com/mari0de/summer-high-mariode-remix,False,Mari0De,w-i-n-n-e-r.mp3,4.0
915,Aivi Feat Quarkimo My Mothers Love,https://i1.sndcdn.com/artworks-Yk9uY3TueUt4cr2c-88Llrw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aivi-feat-quarkimo-my-mothers-love.mp3?raw=true,https://soundcloud.com/waltzforluma/aivi-feat-quarkimo-my-mothers-love,False,Waltzforluma,waa.mp3,1.08
916,Waa,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/waa.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/waa,False,Korewamoemoemoe,waifu.mp3,2.13
917,Introvert 1,https://i1.sndcdn.com/artworks-000541033125-s67v7f-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/introvert-1.mp3?raw=true,https://soundcloud.com/puree-gem/introvert-1,False,Puree Gem,waiting-for-you-in-the-lobby.mp3,2.22
918,P A R A D I S E Feat Mogg,https://i1.sndcdn.com/artworks-1HYkTrDEP2Vtcgqd-cqK2fA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/p-a-r-a-d-i-s-e-feat-mogg.mp3?raw=true,https://soundcloud.com/fnkyngth-official/p-a-r-a-d-i-s-e-feat-mogg,False,Fnkyngth Official,wake-w-edp-1.mp3,3.34
919,Crush,https://i1.sndcdn.com/artworks-000121248574-glhiu9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/crush.mp3?raw=true,https://soundcloud.com/maxoelectronic/crush,False,Maxoelectronic,walking-dead-daryl-song-703-easy-street-collapsable-hearts-club-negan-season-7-episode-3.mp3,1.61
920,X4Tzztfjfxg9,https://i1.sndcdn.com/artworks-sRDbvZuymzLesmW9-debJcQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/x4tzztfjfxg9.mp3?raw=true,https://soundcloud.com/saury315/x4tzztfjfxg9,False,Saury315,want-you-bad.mp3,2.75
921,Kirby Your Enthusiasm,https://i1.sndcdn.com/artworks-4YY1O4ry0svb8ixa-iIoTMA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kirby-your-enthusiasm.mp3?raw=true,https://soundcloud.com/patrick_sus/kirby-your-enthusiasm,False,Patrick_Sus,wap-feat-megan-thee-stallion.mp3,2.86
922,Droptek Back 2 U,https://i1.sndcdn.com/artworks-BBYhY1x3y8CTJ1fE-UYo2SA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/droptek-back-2-u.mp3?raw=true,https://soundcloud.com/monstercat/droptek-back-2-u,False,Monstercat,wap.mp3,2.7
923,Touch,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/touch.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/touch,False,Korewamoemoemoe,warzone.mp3,1.72
924,Welcome To Xd Baby,https://i1.sndcdn.com/artworks-000222365288-yhv9d1-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/welcome-to-xd-baby.mp3?raw=true,https://soundcloud.com/yungdojikko/welcome-to-xd-baby,False,Yungdojikko,watame-lon-head-rap.mp3,1.86
925,Fusq Perfume,https://i1.sndcdn.com/artworks-000134192111-omy0hd-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fusq-perfume.mp3?raw=true,https://soundcloud.com/enm/fusq-perfume,False,Enm,watamote-watashi-ga-motenai-no.mp3,3.03
926,Barefoot,https://i1.sndcdn.com/artworks-teOCvysabqfcPmtN-8LGfQg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/barefoot.mp3?raw=true,https://soundcloud.com/dxsbond/barefoot,False,Dxsbond,water-ball-fix-20200622.mp3,3.66
927,Alan Walker Faded Dj Tony Remix,https://i1.sndcdn.com/artworks-000167777098-8lj8np-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/alan-walker-faded-dj-tony-remix.mp3?raw=true,https://soundcloud.com/tonyofficialza/alan-walker-faded-dj-tony-remix,False,Tonyofficialza,wavu-liad-anything.mp3,2.76
928,Shijoshugi Adtruck Full Ver,https://i1.sndcdn.com/artworks-jdUD1GInz7syyyya-laBMBA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/shijoshugi-adtruck-full-ver.mp3?raw=true,https://soundcloud.com/wolfbin/shijoshugi-adtruck-full-ver,False,Wolfbin,wavy.mp3,2.12
929,Floating Gardens,https://i1.sndcdn.com/artworks-000252095096-cph6pm-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/floating-gardens.mp3?raw=true,https://soundcloud.com/kaivaan/floating-gardens,False,Kaivaan,welcome-to-xd-baby.mp3,2.04
930,Chopin Nocturne Op 9 No 2,https://i1.sndcdn.com/artworks-LVMtdBRjebEMvRwi-lBXXTg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chopin-nocturne-op-9-no-2.mp3?raw=true,https://soundcloud.com/user-213331928/chopin-nocturne-op-9-no-2,False,User 213331928,were-all-crazy.mp3,2.42
931,Mxtixn X Backwood Boy Pour Dat Phonk,https://i1.sndcdn.com/artworks-000326492166-h486ed-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mxtixn-x-backwood-boy-pour-dat-phonk.mp3?raw=true,https://soundcloud.com/daru-4/mxtixn-x-backwood-boy-pour-dat-phonk,False,Daru 4,what-if-ft-yuca.mp3,3.69
932,Cut Off,https://i1.sndcdn.com/avatars-XuMm9HkRL3viyzx2-7msN6Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cut-off.mp3?raw=true,https://soundcloud.com/kshiraki/cut-off,False,Kshiraki,whatfeelsright.mp3,2.98
933,Carnal Desire,https://i1.sndcdn.com/artworks-000589662557-rxokt1-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/carnal-desire.mp3?raw=true,https://soundcloud.com/amacchi/carnal-desire,False,Amacchi,whats-a-gawr-to-a-gura.mp3,1.98
934,82 99 Fm 1,https://i1.sndcdn.com/artworks-000172244335-0u600a-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/82-99-fm-1.mp3?raw=true,https://soundcloud.com/macross-82-99/82-99-fm-1,False,Macross 82 99,when-im-space-luluco.mp3,3.97
935,Xs Project Bochka Bass Kolbaser Original,https://i1.sndcdn.com/artworks-000088736255-b07xyj-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/xs-project-bochka-bass-kolbaser-original.mp3?raw=true,https://soundcloud.com/dawid-m-dry-1/xs-project-bochka-bass-kolbaser-original,False,Dawid M Dry 1,when-the-rune-sparkles-in-september-remix.mp3,3.48
936,Doki Doki Jump Feat Puniden,https://i1.sndcdn.com/artworks-ZDddU1vYEKEyhYGe-ZyzQnQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/doki-doki-jump-feat-puniden.mp3?raw=true,https://soundcloud.com/club2tokyo/doki-doki-jump-feat-puniden,False,Club2Tokyo,wheredidugowtf.mp3,1.27
937,Tekken Mobile Main Menu,https://i1.sndcdn.com/artworks-000245811749-5okbka-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tekken-mobile-main-menu.mp3?raw=true,https://soundcloud.com/get-rekt-409138233/tekken-mobile-main-menu,False,Get Rekt 409138233,who-are-you.mp3,2.72
938,Storm,https://i1.sndcdn.com/artworks-jxO8AP0t1tLJSj9n-p6Xqig-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/storm.mp3?raw=true,https://soundcloud.com/saury315/storm,False,Saury315,whole-lotta-ass.mp3,2.3
939,Go To Work Adg Ft Spongebob,https://i1.sndcdn.com/artworks-000268164431-qf0nh8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/go-to-work-adg-ft-spongebob.mp3?raw=true,https://soundcloud.com/adgvlogs/go-to-work-adg-ft-spongebob,False,Adgvlogs,whole-lotta-schemin-w-soudiere.mp3,2.77
940,Drippin,https://i1.sndcdn.com/artworks-tvpXL0h2sWAtIcgx-I1AH9g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/drippin.mp3?raw=true,https://soundcloud.com/gvvap/drippin,False,Gvvap,whos-gonna-call-ya-name.mp3,2.6
941,Oh My Life,https://i1.sndcdn.com/artworks-000263796395-mv81o8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/oh-my-life.mp3?raw=true,https://soundcloud.com/dyallas/oh-my-life,False,Dyallas,windy-night.mp3,3.32
942,Tfw_2016,https://i1.sndcdn.com/artworks-6TUYqXVZA0VOyh1G-Gi1LwA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tfw_2016.mp3?raw=true,https://soundcloud.com/tree_palm/tfw_2016,False,Tree_Palm,wingman-style-mk2.mp3,2.48
943,Jeku Love Me,https://i1.sndcdn.com/artworks-000194878290-e5t8vl-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jeku-love-me.mp3?raw=true,https://soundcloud.com/peachwind/jeku-love-me,False,Peachwind,wishingwell.mp3,1.97
945,Water Ball Fix 20200622,https://i1.sndcdn.com/artworks-o5zylC9eMFRIKXIJ-WFxiAQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/water-ball-fix-20200622.mp3?raw=true,https://soundcloud.com/pandaboy/water-ball-fix-20200622,False,Pandaboy,wk9lgozgsw9z.mp3,2.8
946,Pokemon Battle Theme Remix Gen,https://i1.sndcdn.com/artworks-000058833903-enxzfb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pokemon-battle-theme-remix-gen.mp3?raw=true,https://soundcloud.com/kurosai/pokemon-battle-theme-remix-gen,False,Kurosai,woah-w-factal.mp3,2.15
947,Jojo Part 2 Battle Tendency 2,https://i1.sndcdn.com/artworks-7z0hCfZhaQz4lvU9-TD79dQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jojo-part-2-battle-tendency-2.mp3?raw=true,https://soundcloud.com/dorchas-anvis/jojo-part-2-battle-tendency-2,False,Dorchas Anvis,wonder-egg-priority.mp3,2.39
948,Woodstock Feat Whosane,https://i1.sndcdn.com/artworks-000397335465-gjak8d-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/woodstock-feat-whosane.mp3?raw=true,https://soundcloud.com/narchbeats/woodstock-feat-whosane,False,Narchbeats,wonder-pop.mp3,5.59
949,Zef Goema Megamix,https://i1.sndcdn.com/artworks-6eJoyrUuylyy34Ui-qW7fNA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/zef-goema-megamix.mp3?raw=true,https://soundcloud.com/narchbeats/zef-goema-megamix,False,Narchbeats,wonder-wonder-shark-illenium-remix-1.mp3,4.69
950,Pastel,https://i1.sndcdn.com/artworks-000232886724-b7mxak-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pastel.mp3?raw=true,https://soundcloud.com/moeshop/pastel,False,Moeshop,wonderful-wonder.mp3,2.81
951,Forzahorizon4 Sunrise Complete,https://i1.sndcdn.com/artworks-000405566100-5lroxa-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/forzahorizon4-sunrise-complete.mp3?raw=true,https://soundcloud.com/ahmedrift/forzahorizon4-sunrise-complete,False,Ahmedrift,woodstock-feat-whosane.mp3,2.35
952,Mayoi Just Me Machiko Remix,https://i1.sndcdn.com/artworks-D5gsjmFAmmI9BThe-1usyrg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mayoi-just-me-machiko-remix.mp3?raw=true,https://soundcloud.com/machikodubs/mayoi-just-me-machiko-remix,False,Machikodubs,wormrave-remix.mp3,2.18
953,New Non Non Biyori Disco Groove,https://i1.sndcdn.com/artworks-000131990145-xoa414-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/new-non-non-biyori-disco-groove.mp3?raw=true,https://soundcloud.com/moeshop/new-non-non-biyori-disco-groove,False,Moeshop,wristsoflashy.mp3,2.38
